4.537341017585070496e-02,1.374777962129666742e+00,1.612999472594012218e+00,-3.789507408841837344e-01,3.865726553750614691e-01,-1.337893479812501951e+00
5.224729998649903923e-02,1.382842959492636803e+00,2.377676267008510536e+00,-3.770178776073084270e-01,3.798831879759989594e-01,-2.021260801173818678e+00
5.920183977077707327e-02,1.398554724799751847e+00,3.058707177658526177e+00,-3.751519090044237448e-01,3.663600473633232824e-01,-2.733469285443601571e+00
6.623284723449655853e-02,1.413430031269222065e+00,2.891415410129560826e+00,-3.733542771336751942e-01,3.525484951215629437e-01,-2.791151611261089016e+00
7.333614008346929503e-02,1.427468878901047455e+00,2.724123642600395634e+00,-3.716264240532081153e-01,3.384485312507123922e-01,-2.848833937080241796e+00
8.050753602350703420e-02,1.440671267695226021e+00,2.556831875071430282e+00,-3.699697918211680703e-01,3.240601557507605257e-01,-2.906516262898839464e+00
8.774285276042155524e-02,1.453037197651761758e+00,2.389540107542442726e+00,-3.683858224957005101e-01,3.093833686217239975e-01,-2.964198588716326910e+00
9.503790800002465122e-02,1.464566668770650448e+00,2.222248340013055490e+00,-3.668759581349508303e-01,2.944181698635972566e-01,-3.021880914534369467e+00
1.023885194481280597e-01,1.475259681051892313e+00,2.054956572483934707e+00,-3.654416407970645375e-01,2.791645594763803029e-01,-3.079563240352967135e+00
1.097905048105435738e-01,1.485116234495489795e+00,1.887664804955235809e+00,-3.640843125401870273e-01,2.636225374600675853e-01,-3.137245566171564803e+00
1.172396817930829588e-01,1.494136329101444671e+00,1.720373037426425888e+00,-3.628054154224638617e-01,2.477921038146646548e-01,-3.194927891989052249e+00
1.247318681015580216e-01,1.502319964869754054e+00,1.553081269897327310e+00,-3.616063915020403807e-01,2.316732585401770628e-01,-3.252610217807094806e+00
1.322628814417804999e-01,1.509667141800417944e+00,1.385789502367917869e+00,-3.604886828370620910e-01,2.152660016365937068e-01,-3.310292543625692474e+00
1.398285395195622005e-01,1.516177859893433233e+00,1.218497734838797086e+00,-3.594537314856744437e-01,1.985703331039201380e-01,-3.367974869444290142e+00
1.474246600407148333e-01,1.521852119148805915e+00,1.051205967310120393e+00,-3.585029795060228897e-01,1.815862529421508054e-01,-3.425657195262887811e+00
1.550470607110502608e-01,1.526689919566534437e+00,8.839141997810218143e-01,-3.576378689562529356e-01,1.643137611512912599e-01,-3.483339521079820145e+00
1.626915592363801788e-01,1.530691261146616133e+00,7.166224322519010315e-01,-3.568598418945099771e-01,1.467528577313526039e-01,-3.541021846897862702e+00
1.703539733225164221e-01,1.533856143889053447e+00,5.493306647227802486e-01,-3.561703403789394096e-01,1.289035426823126329e-01,-3.598704172717015481e+00
